BBL,LotArea_12,availFAR_perc_12
5028620131,10000,75
5026380050,242106,79
5001680016,5593,50
5003550034,6210,60
5006190182,15196,72
5011600071,5928,65
5007490018,6300,51.7
5003210161,5000,54
5003040081,5000,56
5005290007,5000,61.1
5001980068,7500,53.3
5001480029,10000,63.3
5033320049,9700,83.3
5002150041,13576,89
5003030023,6800,58
5002790019,17328,82
5006000054,9991,72
5000840353,6414,100
5034150007,70864,100
5035900021,5000,56.7
5006140140,184700,100
5007390001,6300,73.3
5035710054,6000,76.7
5014000001,1406988,99
5032900033,7550,51.7
5008160003,6000,73.3
5002010038,15875,85
5001550184,10350,75
5028470001,10350,55
5011580001,16250,81.5
5008700095,21358,74
5010440139,5904,53.3
5011090041,19130,100
5012250004,7950,66.7
5012640055,7600,66.7
5022860094,10560,52
5027860007,14900,66
5027760057,6336,61.7
5002030006,5700,53.3
5002050027,19976,66
5028350035,9120,52
5028290029,6950,86.7
5002230200,6714,100
5003910348,6768,80
5031890070,5250,68
5028650081,9516,76.7
5031730200,55750,93.3
5008500005,5000,52
5007620010,5200,66.7
5008800030,8000,60
5010300053,5588,68.3
5001470043,6950,71.7
5001010070,6000,58
5009050030,59000,84
5005870037,27350,62
5006260048,5100,65
5010360070,6150,89.1
5007520482,5040,66.7
5010820086,7500,78.5
5031550017,5700,71.7
5035940045,5000,56.7
5017170067,5000,78.5
5031850075,6600,72
5031510051,26010,86.7
5001940160,8928,70
5033470011,5500,53.3
5001810064,7300,61.7
5002150046,91500,87
5003470117,6048,51.7
5003770523,5505,52
5002790046,11172,64
5006130008,25000,76
5003210312,5700,58
5003130005,8064,60
5006950004,6960,64
5028290130,5000,88.9
5000090001,12420,81.8
5000860068,7000,63.3
5001550023,9400,81.7
5000600078,8100,100
5007710026,5760,65
5008810230,12750,100
5011600036,5700,60
5011960051,6650,68.3
5012460069,6750,65
5001850516,7400,100
5003550061,5000,60
5004610004,6800,80
5004370015,6000,65
5002790072,10164,74
5003290320,6750,52
5009490043,5500,60
5011590100,29748,77.5
5016100021,6016,58.3
5008760101,9686,100
5012630001,8845,83.3
5011360006,7811,51.7
5011960130,7534,53.3
5015970026,6660,66.7
5014730009,5500,58
5022310014,5417,73.3
5031610005,6426,71.7
5030740010,5000,70
5022900006,12000,82
5003030028,5000,100
5009520122,10780,72
5005700039,5500,66.7
5031510035,7300,100
5008690358,13639,54
5007110060,16240,63.3
5014940023,9744,61.7
5015080024,5500,68.3
5000580042,9858,62
5000050065,5000,68.5
5005160024,25675,58.3
5005690315,10400,76.7
5007470004,5842,73.3
5021650055,27181,100
5006690032,72000,84
5030400051,8000,68.3
5026360006,10200,58.3
5009020100,23250,52
5008480376,9776,68
5014350058,8100,61.7
5024000025,278128,71
5022600008,7845,100
5004570015,7335,70
5011260074,6400,78.3
5012620012,9900,100
5036420017,6000,58.3
5035600057,5500,70
5033770055,6600,73.3
5018150075,54000,100
5006310160,7360,71.7
5015060056,5004,100
5028660034,6700,73.3
5028100007,30873,100
5001320099,5350,50
5001260083,10000,61.7
5028410230,6000,100
5001850548,192100,95.5
5002180077,8650,66.7
5002420023,5000,54
5031710010,30200,100
5004580098,8000,73.3
5000050115,5000,83.8
5010600001,6450,76.7
5012260087,7920,51.7
5005930500,718740,66.7
5006310135,13224,75
5008320201,19164,74
5011310083,9394,73.3
5008510042,10000,56
5008830041,6781,100
5008110028,6000,60
5008600105,11790,100
5011880001,11956,100
5010790017,8530,85
5022720017,16560,72
5036360028,5529,65
5031200061,5000,53.3
5028630025,13600,100
5001610041,7000,68.3
5022770061,8000,58
5001880004,19950,86.7
5003040018,5000,60
5006470039,5250,51.7
5034130061,22600,100
5001090060,6200,58.9
5000490001,50450,55.2
5003130063,7248,78
5002500029,7500,56.7
5007650056,5000,66.7
5010770022,5152,57.9
5010730001,30680,100
5002530085,5000,63.3
5005710116,36217,90
5003210357,5700,58
5011600068,5928,73.3
5007520459,5500,71.7
5015940058,5800,75
5030750036,8765,56.7
5006220104,5424,73.3
5031670040,5200,65
5022650048,10000,78
5030600044,14820,68
5012680220,15296,100
5002170027,5513,51.7
5012720395,5000,100
5019710033,15000,66.7
5031910161,6000,58
5022810018,5700,100
5021550096,6594,51.7
5032550052,6000,70
5018250140,134123,100
5002090030,7520,68.3
5035480001,55230,75.2
5027720044,5400,68.3
5002050053,9767,71
5001390080,5000,100
5000610005,6048,73
5006180160,12600,70
5006840032,33450,92
5004750021,5000,70
5003150019,6400,66
5006580016,5570,100
5000850060,5167,80
5004820029,6000,70
5000130124,7920,84.8
5003780154,5050,51.7
5005700051,5880,55
5005910021,6000,66
5010520001,426800,80.8
5010240043,5625,84.7
5010430059,6633,50
5009180201,42665,100
5008360080,14725,58
5020350001,12490,100
5016800113,29960,88.3
5031160031,10725,81.7
5030660256,6283,100
5030660262,10000,62
5011520042,7300,83.3
5008640016,29900,58
5019870132,6426,55
5010460045,5200,51.7
5021450257,5000,66.7
5022730032,8000,74
5028990318,14560,100
5028580015,5000,100
5016910029,6300,58.3
5030660054,17500,82
5032390011,5000,70
5022680168,9495,100
5034130014,7600,100
5026270060,5000,65
5028660075,8400,75
5033320036,7500,63.3
5001490174,8775,51.7
5003460019,5835,72
5002620128,5000,58.3
5003040026,8000,58
5008920015,13396,52
5002650028,5000,58
5002550040,18683,66
5022720081,12851,62
5032280037,8600,72
5005690231,7820,100
5029030023,5000,100
5033770043,5200,71.7
5000780005,7450,65
5000690075,6593,100
5008060016,6400,75
5008670101,40488,66
5001550077,5750,50
5001220001,8000,65
5000520044,5082,100
5002750107,5434,58.3
5007030054,6272,63.3
5014780245,12110,66.7
5036320008,5300,55
5008700148,25007,62
5008550033,5000,62
5022650030,17000,100
5010370047,5000,51.7
5011960043,21770,93.3
5019870138,6843,51.7
5019650070,16700,100
5031130044,7500,58.3
5023060067,20000,54
5030660375,31200,78
5023730055,10000,70
5028230026,5500,100
5005780018,7869,60
5007630212,6210,70
5032510043,6000,63.3
5002420040,6633,63.3
5036360061,5529,71.7
5035000072,27443,100
5017600001,2810000,100
5036130029,5000,70
5000780334,5250,56
5004720109,5040,61.7
5008320050,16280,66
5007110038,9580,52
5010430033,8250,65
5021580040,5621,58.3
5028000037,681100,89.1
5000850021,5000,100
5002350030,5000,76.7
5002520075,7129,100
5005440109,5000,100
5005440071,6700,75
5008940410,13300,52
5001370035,11700,66.7
5011360031,7480,61.7
5030930016,12500,70
5029650064,80810,93.5
5017800022,36270,82
5033290039,5250,70
5006180167,9675,100
5008247501,119050,50
5029780027,6250,68.3
5002180003,5145,58.3
5001600090,5050,100
5000540073,9100,54
5003730216,6060,56.7
5011330103,6750,53.3
5016850088,10000,80
5035580068,5000,51.7
5002270050,7093,51.7
5033800001,5142,58.3
5027710031,8475,71.7
5009480019,5400,56
5006180256,16290,100
5000620089,10906,81.5
5005930320,12000,64
5011610020,16288,53.5
5033030001,13580,63.3
5005710053,14533,66.7
5007450064,6000,76.7
5006210005,5950,51.7
5010300041,7176,58.3
5030720137,12500,100
5030400068,8000,53.3
5001490287,8877,88.3
5003550102,7080,64
5003260381,6600,56
5000080092,6975,52.9
5002780081,8550,58
5002470001,11400,64
5002800012,8712,54
5033950058,12500,76.7
5001270068,7200,65
5000690119,10600,53
5003140424,6649,56
5004940030,17973,67.7
5007130038,9306,63.3
5003150069,5880,70
5002610060,5000,63.3
5002400077,6732,61.7
5006140020,15000,100
5011780046,6000,58.3
5011210074,9187,80
5005720015,7375,51.7
5007510105,5712,71.7
5009520153,10000,100
5011500072,7500,83.5
5012250001,5300,53.3
5035740040,6000,78.3
5015990022,6900,66.7
5022620025,5000,100
5012370155,5900,90
5035510116,43858,68.8
5035300061,7103,86.7
5031190036,7480,85
5030020013,12460,56.7
5028460108,5000,51.7
5017320035,5000,100
5033890031,6800,65
5007240040,5200,66.7
5028450021,17700,85
5022830066,33780,100
5023060205,7890,50
5028470150,5400,58.3
5033140025,5000,71.7
5032980041,5000,66.7
5000280122,7500,50
5000070060,5400,82.4
5001210074,5000,63.3
5001520099,5700,56.7
5033160017,6146,58.3
5018150220,25264,100
5000720080,15000,70
5001320234,5700,52
5000220107,5790,100
5006790001,7040,56
5000490177,8176,56.7
5008710068,15982,66
5009020113,21585,60
5029680026,6723,76.7
5028510004,5800,63.3
5007600033,5940,58.3
5008290030,10235,100
5002230025,11220,75
5002050056,7400,71
5001590041,5750,51.7
5008940185,38484,58
5023720045,6000,50
5004140001,8200,56
5006030012,8000,58
5005840018,9600,51.7
5005210050,8365,100
5011880105,14250,63.3
5011680016,5021,63.3
5012370087,8906,68.3
5010230001,5345,68.5
5010420102,6870,66.4
5010680125,148109,100
5014810118,9360,73.3
5005340061,16000,58.3
5009390087,9300,72
5010080004,5000,58.9
5012360074,5778,76.7
5006960029,10716,56
5006890201,6004,100
5008720042,12029,66
5010220029,5000,81.5
5013960015,17325,100
5011090059,478261,100
5011920065,15540,88.3
5035800038,5750,60
5035470001,103956,98.4
5019650044,7147,100
5029820044,5000,50
5032700001,47700,100
5029720066,9350,56.7
5022830049,30000,100
5029720008,6935,63.3
5032890070,5000,51.7
5001550166,5700,60
5001610009,7210,71.7
5003460114,8000,58
5003150089,10350,68
5000130116,6008,100
5009520085,11469,68
5006510001,13350,64
5001670019,5000,63.3
5003560139,7400,68
5008780260,32805,92
5002240022,5000,100
5003520019,10000,78.3
5003200081,11780,78
5003510118,8800,61.7
5006900472,5000,54
5007270070,5400,75
5006180166,10750,76
5035630019,8000,78.3
5035360026,5400,68.3
5011830051,7250,51.7
5012060030,8754,73
5001550136,7820,100
5007070151,5804,100
5005120041,6300,55
5004780079,6000,66.7
5003550017,7000,68
5005220062,5200,55
5024500121,13900,90
5023600108,5017,68.3
5015080018,5950,78.3
5007630010,5960,70
5011860011,7590,61.7
5002230087,7304,53.3
5035920081,5000,61.7
5029100027,5000,100
5017150100,311836,100
5001500265,7000,65
5000190001,5000,100
5001010076,5500,52
5006810181,6420,70
5031590022,7980,71.7
5033760049,8100,58.3
5033120020,5000,65
5012110121,11573,73.3
5001880001,7995,58.3
5006130001,39875,60
5005160021,13400,73.3
5008940536,11812,66
5006310219,10880,98
5011400046,5700,68.3
5036410027,6000,68.3
5010790072,7150,65
5015010026,5043,68.3
5010770037,9083,73.2
5030010007,5170,50
5030630054,9422,74
5034100074,5000,63.3
5035890050,5125,65
5034140001,16560,100
5029720056,10150,100
5027700049,9225,70
5006190165,16614,78
5006770010,6105,56
5003100109,5050,56.7
5006090010,5520,56
5008230056,6000,100
5004630065,7300,76.7
5010610027,5000,60
5001010646,5000,56
5003680015,6100,62
5006940148,5805,54
5003520130,6835,68.3
5005970017,5250,100
5001780105,5735,51.7
5003530020,5250,65
5001130080,5405,78.3
5002840090,5824,51.7
5005710127,40860,83.3
5008580082,5000,50
5036160033,8000,66.7
5014770041,26000,85
5031080046,5000,68.3
5005930022,6300,56
5011590097,7450,66.7
5008650350,14415,82
5012050019,135700,98.5
5011940102,5700,73.3
5035890014,5440,55
5014980007,6720,78.3
5035870010,5155,66.7
5001150099,6000,51.1
5003290023,5640,62
5002490001,9173,100
5005930400,19343,70
5033980099,8510,83.3
5005440132,11190,75
5007410019,8000,73.3
5007120030,5970,50
5014710001,5460,64
5029830054,9540,66.7
5002510086,5000,55
5010030001,5060,100
5012900369,7360,100
5028640076,6145,71.7
5033700030,5000,63.3
5000360119,5000,100
5003560225,5152,62
5005580029,5000,68.3
5008500108,5000,54
5005780014,9460,73.3
5005690371,6139,68.3
5028830028,5000,61.7
5001480014,6950,61.7
5003890025,5300,65
5000550057,8550,52
5003700120,7425,76.7
5006760006,6370,62
5011330141,5311,66.7
5012490001,9700,86
5012080008,361781,98.5
5018010155,235000,100
5001660012,5100,53.3
5000840356,9428,100
5008020007,7000,71.7
5014940018,10149,80
5029120011,5000,73.3
5000280189,5955,100
5004780001,7200,70
5011330117,6500,60
5011330114,6600,73.3
5015950108,6120,73.3
5035720026,8000,68.3
5030600001,762300,100
5029680023,5000,100
5033170027,5000,65
5033190006,7470,100
5026100008,6350,55
5004870080,41867,100
5010900001,14600,100
5007480054,6000,51.7
5008810001,20000,68
5008680009,74388,80
5022880136,9000,74
5000570055,5500,52
5003210242,6000,58
5012490093,5490,100
5016090032,5915,63.3
5028200140,203694,88.5
5009050014,42545,56
5009520267,20970,100
5000840339,8440,100
5007110028,6800,54
5009170075,8400,68
5023060350,19241,58
5022770001,12500,68
5004620154,5050,63.3
5007220060,5808,70
5005330014,10570,70
5011650076,11400,58.3
5022310165,12600,55
5006990073,10000,100
5006160375,21450,100
5006110071,6048,64
5006160244,8100,50
5030460080,8560,50
5001990006,6600,56.7
5001840300,99150,92.5
5012380075,6525,65
5015080083,5300,66.7
5034780058,10000,100
5033680033,7500,100
5008380090,10000,66
5013180109,5650,100
5011860068,7677,70
5006190148,10525,72
5005800120,9000,68.3
5007110051,7000,100
5010180001,14720,56.7
5035580037,8000,73.3
5007650080,5080,66.7
5008880123,35112,54
5030740059,5000,70
5035920044,6500,53.3
5009460032,10000,68
5009490312,9036,50
5007130057,10800,73.3
5008380046,10000,50
5008320200,28411,100
5012200013,5875,55
5016080035,5200,53.3
5020150499,11111,51.7
5029820052,7500,81.7
5013920110,14700,100
5036080039,5544,56.7
5036270001,13940,76.7
5032310049,5470,100
5015160032,5600,50
5005910056,5700,60
5026320001,5000,63.3
5008700079,20767,68
5012540045,7450,68.3
5012630212,7200,73.3
5011980103,5130,66.7
5023060115,13097,68
5022670041,11996,100
5032980030,5800,60
5002150127,15260,76
5036100022,5700,63.3
5014430005,5170,100
5017250520,7990,50
5026280056,5000,55
5032240001,32400,70
5032680028,7000,58.3
5033800082,6642,55
5009480145,8500,52
5007520509,5500,68.3
5011600042,5700,60
5008010071,7680,65
5011320128,6775,58.3
5000690128,19654,100
5005710304,12561,70
5005690372,10080,100
5011250075,127855,100
5010730061,20325,79
5010080049,5616,100
5035730035,6000,78.3
5015990025,7080,63.3
5006540035,5000,56
5007180057,6060,71.7
5030740073,5000,63.3
5030660381,23964,100
5026280071,5000,71.7
5005800155,8648,76.7
5002880026,6000,62
5022680050,5272,100
5026250106,5000,100
5006100098,7600,63.3
5008940095,26220,100
5008370286,10200,60
5006030080,5000,70
5011470001,18631,100
5012720221,14455,100
5030890001,10000,56
5011070007,43560,100
5013940035,31710,100
5018150180,103966,97
5028470042,5000,100
5029820018,5500,63.3
5001580102,6350,61.7
5001660022,9600,56.7
5004760042,7000,60
5034130007,5320,100
5032900029,8100,61.7
5002100055,8960,61.7
5001210073,5800,56.7
5000110008,45132,100
5003290345,8100,50
5005360091,8208,83.3
5000610083,5550,68
5000930011,15000,54
5006940045,11760,72
5006500030,7742,73.3
5031520007,15600,65
5029720052,5100,55
5028250024,8834,100
5017170073,18450,97
5001500269,5000,58.3
5003550022,6950,68
5003890004,10400,61.6
5002440047,9030,75
5010440037,5750,61.7
5000780100,9350,84
5000260051,6500,100
5003230050,6600,80
5030980052,12000,83.3
5008690323,5145,58
5008380379,12825,54
5011830054,7633,81.7
5008210081,8800,66.7
5007520511,5000,65
5010790075,16751,58.3
5012630118,7500,65
5035300024,11200,76.7
5035660006,6000,61.7
5031060079,5940,55
5036340021,5600,73.3
5031110018,8000,63.3
5015480001,52504,73.3
5022420008,10077,50
5000780331,5250,56
5000780325,8000,60
5032130028,5000,100
5032260056,15000,100
5030380007,5520,61.7
5034780063,8000,100
5018150181,5100,100
5002050034,7363,74
5006180110,27100,76
5008470040,6650,70
5011570001,42450,97
5022870004,14000,54
5003910372,6000,63.3
5006050023,6300,70
5012500090,273227,73.6
5035600067,5500,70
5028320012,18000,88.9
5033960043,18350,91.7
5000390029,24375,100
5000290009,8164,68
5006840183,21930,100
5008480044,13208,74
5008580122,12500,66
5001090069,5980,68.9
5010320025,6371,53.3
5008940055,14508,68
5008370324,8800,78.3
5008280268,5000,100
5015150032,6745,61.7
5032250046,11240,72
5035770043,5750,71.7
5010540010,6510,68.3
5013480110,66000,100
5012520027,5208,56.7
5035380001,7306,100
5036460014,8000,56.7
5004910041,5000,66.7
5008420047,9000,52
5007740014,17160,100
5007780052,5500,51.7
5007630201,5160,65
5011260080,5250,58.3
5008980170,12800,60
5010840092,5050,50
5030660255,32930,82
5010790027,8150,68.3
5022840012,46037,86
5006810171,6000,56
5030370021,10868,60
5028760009,5544,73.3
5008690911,6674,78
5022810015,5700,100
5022580049,8500,68
5001060025,6937,68.3
5000540061,6900,56
5004830072,8000,78.3
5003140205,6600,54
5010730070,9200,79.4
5012080095,22200,95
5015740150,7035,55
5035560003,6250,73.3
5017250525,82292,100
5001980045,19620,71.7
5012900070,14062,100
5012900007,9880,100
5023910165,26158,75
5036080007,6322,50
5022850030,18995,80
5022860001,9600,64
5029730046,7660,81.7
5004720184,5050,63.3
5001650091,7800,58.3
5026370072,5500,55
5001800042,9600,71.7
5007050001,5885,100
5003680101,6000,62
5003210183,5250,50
5003690172,6060,52
5002580005,74500,100
5031910186,6000,56
5033110011,6000,53.3
5026250156,8450,100
5001680051,19698,100
5026360060,5200,53.3
5000800013,5675,100
5000680040,78400,100
5003740502,6900,52
5011570031,21375,78
5011500037,11000,86.5
5011260061,10000,56.7
5003330012,5145,52
5003460075,6000,52
5008520088,8000,76
5014820043,6400,51.7
5019920042,9375,83.3
5002990013,7500,52
5009180008,6000,56
5008370437,10000,54
5008340001,39440,72
5008340066,11590,54
5010470020,8700,58.3
5012370146,5655,88
5008010151,5000,66.7
5032530031,7260,58.3
5023910170,35020,88.3
5015190016,6000,55
5032260063,22200,78
5004930043,7960,77.4
5008990048,5350,56
5008350318,7875,60
5014820034,9162,63.3
5001010567,5675,100
5003140270,7456,64
5019870130,6708,58.3
5015940028,6000,76.7
5033180024,7800,61.7
5018010095,153917,100
5002640007,10000,66
5006080011,5659,68
5008870003,12625,100
5031020030,6300,62
5031530007,5400,68.3
5003170034,6000,52
5008770045,34000,72
5006370042,6250,63.3
5000860062,7000,63.3
5009390101,5000,62
5006300155,12804,78
5008350161,10730,100
5010530101,19902,66.4
5032300009,5500,60
5006330012,8307,75
5008290042,9474,100
5031840016,8320,62
5011980001,47160,62
5036080015,7854,51.7
5027050064,5000,89
5001490001,14080,58.3
5006740001,6262,50
5008490231,8480,64
5028400033,6380,60
5008510029,6000,50
5008390065,6164,50
5007110063,11200,78.3
5008220063,6000,51.7
5035590006,8625,63.3
5015080020,5950,73.3
5006830262,14850,100
5002380207,35381,60
5002790113,7812,66
5006140075,32700,80
5007450060,6000,68.3
5000550089,6095,66
5008670050,53081,82
5005560001,6000,56.7
5006180260,83200,100
5008390106,8750,70
5011720040,73540,100
5013800001,271992,86
5012610079,7100,100
5010400029,5100,50
5012570041,7275,63.3
5021590018,6350,100
5017070005,304920,100
5000940011,7735,100
5001500130,7938,60
5001570192,5000,61.7
5003910510,11440,60
5012630156,7600,56.7
5011980054,11000,81.7
5010570070,5000,61.7
5010570077,5301,70
5030930013,6930,100
5022760001,12500,50
5029220121,71820,100
5008690900,10000,84
5007650015,5670,63.3
5003940074,5760,61.7
5004200010,5040,64
5001790049,5000,56.7
5002150205,10904,84
5001140028,11510,75
5028440084,7125,55
5027720079,5616,76.7
5011880009,7905,65
5015950111,5940,76.7
5015980016,6000,70
5026410033,5000,75
5027850141,65340,100
5001770035,7370,100
5006830100,7390,100
5009180282,6000,52
5022830089,10380,80
5008770091,15806,60
5010160021,5457,58.3
5012700144,8050,100
5028580036,5000,65
5000880010,7000,100
5007510252,11040,56.7
5012240055,8400,100
5030930027,5930,100
5032460082,5000,68.3
5036350022,5000,55
5014850257,5000,53.3
5030190120,188400,68.3
5028430002,10150,100
5018350050,2108750,100
5006560006,5200,58
